method,RCP,scenario,year,AEF,CEF
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2049,8.404786622081693e-05,9.825712935523096e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Moderate,2050,8.215070741015617e-05,9.746698003914754e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2026,0.0005217399438692553,0.0005217399438692553
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2027,0.000288763561295551,0.00036642487673550447
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2028,0.00020953930618013524,0.0002879964931343168
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2029,0.00016879251384831445,0.00024034982292204634
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2030,0.00014347437766036415,0.00020812103168748987
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2031,0.00012811841225818897,0.00018535848363696
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2032,0.00011712184012202531,0.00016843139014334233
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2033,0.00010888103090290102,0.00015537017787775243
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2034,0.00010250568298410621,0.00014501193092604416
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2035,9.746134121610589e-05,0.00013662456559295313
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2036,8.536902806466625e-05,0.0001285958450848669
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2037,6.749551270672589e-05,0.00012032117811822811
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2038,7.171142473095333e-05,0.00011452327506368334
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2039,7.602514150628468e-05,0.0001104207560297051
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2040,8.018004135520017e-05,0.00010750852112233716
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2041,8.375481403136368e-05,0.00010542193830415107
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2042,8.668370408358925e-05,0.00010390884082323188
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2043,8.882260390783426e-05,0.00010278165830458451
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2044,9.011922477677149e-05,0.00010190134593283924
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2045,9.061552873043022e-05,0.00010116773957396484
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2046,8.948803023595699e-05,0.00010045486769650083
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2047,8.786316399800172e-05,9.973054148068286e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2048,8.594824378711312e-05,9.89808526020985e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2049,8.395027743260283e-05,9.820544209732354e-05
"EF v3.1, eutrophication: freshwater, fraction of nutrients reaching freshwater end compartment (P)",RCP60,Aggressive,2050,8.205325623513014e-05,9.741304769366352e-05
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2026,0.000560615311132239,0.000560615311132239
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2027,0.000317922157891012,0.0003988225020407937
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2028,0.00023711524731229674,0.0003179837189707756
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2029,0.00019680425625943706,0.00026954743411778103
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2030,0.0001727134546623481,0.00023733243784240506
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2031,0.0001579418461098211,0.0002147440254633589
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2032,0.00014774030748975094,0.00019812277711149615
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2033,0.00014041317157960205,0.0001854652983451272
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2034,0.00013501980906447967,0.00017558103033840682
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2035,0.00013099745252303697,0.00016771701104285547
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2036,0.00011960581412074001,0.0001601808233054039
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2037,0.0001018163068887131,0.0001522766611311599
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2038,0.00010770989572868317,0.00014696098336584453
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2039,0.00011371487195026033,0.0001434181413554691
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2040,0.0001195829259720381,0.00014112276748579064
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2041,0.00012440494854466845,0.00013965423402166675
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2042,0.00012858880321416855,0.00013876070930193948
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2043,0.0001319993661569388,0.000138255529127562
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2044,0.00013459111369738268,0.00013800077318105964
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2045,0.0001364095203075964,0.0001378973377624618
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2046,0.00013568763282491918,0.00013776246826683648
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2047,0.00013449319049304843,0.00013757440605896955
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2048,0.0001330280604505241,0.00013732710732717373
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2049,0.00013149120884552924,0.00013702603987390347
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,BAU,2050,0.00013005720373455474,0.00013668416250795705
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2026,0.000560615311132239,0.000560615311132239
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2027,0.0003178840884293635,0.00039879712281167885
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2028,0.00023706395596127407,0.0003179453860593704
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2029,0.00019674502673168172,0.0002695007486816216
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2030,0.00017264686713539256,0.00023727913132360015
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2031,0.00015786623183279628,0.00021468437188464516
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2032,0.00014765215510302115,0.00019805605398828411
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2033,0.00014030747690006457,0.0001853900275695419
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2034,0.00013489027090246352,0.00017549512643389058
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2035,0.00013083672709036966,0.00016761790949988277
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2036,0.0001194192130047317,0.00016006801573864614
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2037,0.00010160267317094205,0.0001521501989280247
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2038,0.00010741573346471572,0.0001468145188251702
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2039,0.00011332822335810593,0.00014324608181701687
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2040,0.00011909613644540082,0.00014092039888659517
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2041,0.00012381691553573103,0.00013941798773222817
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2042,0.00012790410321847852,0.0001384882507330913
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2043,0.0001312283707785007,0.0001379458219075211
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2044,0.00013374859612229047,0.00013765402414387393
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2045,0.0001355125868394026,0.00013751482536052346
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2046,0.00013475260682199868,0.00013734623315856548
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2047,0.00013353490934728604,0.00013712699024914012
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2048,0.00013205740938448019,0.0001368512301053803
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2049,0.0001305139743701142,0.00013652429819404908
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Moderate,2050,0.00012907364196724263,0.000136158783684243
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2026,0.000560615311132239,0.000560615311132239
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2027,0.00031784602373307496,0.0003987717467594192
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2028,0.00023701273623971263,0.00031790709054483967
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2029,0.000196686128928502,0.0002694542182871921
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2030,0.0001725812430781242,0.00023722624879657527
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2031,0.00015779279697315769,0.00021462564175585413
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2032,0.00014756821225122356,0.000197991069476253
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2033,0.0001402090701694258,0.00018531771254435875
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2034,0.00013477236607233934,0.00017541387856145313
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2035,0.00013069342709589544,0.00016752571636219436
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2036,0.00011925798407900717,0.00015996500876358665
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2037,0.00010142578119100838,0.0001520371858894077
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2038,0.00010717214445135888,0.0001466859314050754
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2039,0.00011300802461448649,0.0001430970755082839
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2040,0.00011869297691511594,0.00014074691716808472
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2041,0.00012332980758625618,0.00013921695633053115
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2042,0.0001273368041662454,0.00013825764351049007
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2043,0.0001305894424464419,0.0001376847065854411
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2044,0.00013305025373977947,0.0001373625121062089
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2045,0.0001347689872460072,0.00013719392650046858
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2046,0.00013397730084337142,0.00013699759952820294
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2047,0.00013274019118071143,0.00013675269601463806
"EF v3.1, eutrophication: marine, fraction of nutrients reaching marine end compartment (N)",RCP60,Aggressive,2048,0.00013125230107322567,0.00013645350171430582
