method,year,RCP,scenario,AEF,CEF,AEF_baseline,CEF_baseline,AEF_pct,CEF_pct
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2038,RCP60,BAU,1.265152397794549e-10,2.5600970409726927e-10,1.265152397794549e-10,2.5600970409726927e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2039,RCP60,BAU,1.3980600399544989e-10,2.436265611385168e-10,1.3980600399544989e-10,2.436265611385168e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2040,RCP60,BAU,1.526208257383942e-10,2.3486254605965473e-10,1.526208257383942e-10,2.3486254605965473e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2041,RCP60,BAU,1.6382688994194918e-10,2.286226030071404e-10,1.6382688994194918e-10,2.286226030071404e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2042,RCP60,BAU,1.7298550774719275e-10,2.2412995190178107e-10,1.7298550774719275e-10,2.2412995190178107e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2043,RCP60,BAU,1.7960774271655998e-10,2.2080343275942808e-10,1.7960774271655998e-10,2.2080343275942808e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2044,RCP60,BAU,1.8350071654938804e-10,2.1821008903073075e-10,1.8350071654938804e-10,2.1821008903073075e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2045,RCP60,BAU,1.8477974548013508e-10,2.1603703304654928e-10,1.8477974548013508e-10,2.1603703304654928e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2046,RCP60,BAU,1.8377664887778456e-10,2.1406801823936919e-10,1.8377664887778456e-10,2.1406801823936919e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2047,RCP60,BAU,1.8111449889066135e-10,2.1217239723848916e-10,1.8111449889066135e-10,2.1217239723848916e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2048,RCP60,BAU,1.7746379633607996e-10,2.1028442088895055e-10,1.7746379633607996e-10,2.1028442088895055e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2049,RCP60,BAU,1.7350498494600072e-10,2.083870110647583e-10,1.7350498494600072e-10,2.083870110647583e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2050,RCP60,BAU,1.6985234592467834e-10,2.0649657634190239e-10,1.6985234592467834e-10,2.0649657634190239e-10,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2026,RCP60,Moderate,1.4545237048879515e-09,1.4545237048879515e-09,1.4545237048879515e-09,1.4545237048879515e-09,0.0,0.0
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2027,RCP60,Moderate,7.594423252727728e-10,9.911436405838e-10,7.594336287225377e-10,9.911378429777568e-10,-0.0011451363102918156,-0.0005849444740922231
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2028,RCP60,Moderate,5.277637384642462e-10,7.594962265618265e-10,5.277522887531852e-10,7.594876034221225e-10,-0.002169523715005255,-0.0011353891314617446
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2029,RCP60,Moderate,4.120646274099593e-10,6.20625369017773e-10,4.120521948920683e-10,6.206152232427736e-10,-0.003017219188519538,-0.0016347931245331796
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2030,RCP60,Moderate,3.4288415028365625e-10,5.282256517144484e-10,3.4287191774216936e-10,5.282148117081988e-10,-0.0035676708572212556,-0.002052196570274644
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2031,RCP60,Moderate,2.9738334587872593e-10,4.625458137770888e-10,2.9737253723266723e-10,4.6253498269352017e-10,-0.00363471561943278,-0.002341678786227022
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2032,RCP60,Moderate,2.6534255694497856e-10,4.136266730677068e-10,2.653346561378413e-10,4.136165688818952e-10,-0.0029776762871048077,-0.002442887101670519
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2033,RCP60,Moderate,2.418211179858473e-10,3.759444684269034e-10,2.4181792988272805e-10,3.75935881149222e-10,-0.0013183898815035794,-0.002284239976017513
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2034,RCP60,Moderate,2.2407749116134879e-10,3.4618771661283947e-10,2.2408114547626984e-10,3.46181527947677e-10,0.0016307998217720543,-0.001787693641302016
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2035,RCP60,Moderate,2.1046682475711252e-10,3.222481459309431e-10,2.1047972733386843e-10,3.2224532473654407e-10,0.006130080516232011,-0.000875480319636747
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2036,RCP60,Moderate,1.7129029481528794e-10,2.986019517135864e-10,1.7131950908686188e-10,2.9860414858777156e-10,0.017052507171922273,0.0007357145557226468
"EF v3.1, human toxicity: non-carcinogenic, organics, comparative toxic unit for human (CTUh)",2037,RCP60,Moderate,1.1352556848245804e-10,2.7353751466356007e-10,1.1358024904578471e-10,2.7354681927401977e-10,0.04814266898167372,0.0034014690737014775
